prospect_id,industry,region,company_size_band,est_annual_revenue,digital_engagement_score,years_in_business,existing_bank_relationship,targeting_readiness_score,targeting_tier
PROS-101638,Retail Trade,Central,10-49 employees,193000.0,72.6,29,No,59.1,Tier 2 - Warm
PROS-101639,Professional Services,Central,10-49 employees,895000.0,26.4,7,Yes,22.9,Tier 3 - Nurture
PROS-101640,Hospitality,West,1-9 employees,556000.0,42.0,38,Yes,46.2,Tier 2 - Warm
PROS-101641,Manufacturing,West,250-999 employees,8404000.0,59.7,2,Yes,47.5,Tier 2 - Warm
PROS-101642,Healthcare,East,1-9 employees,112000.0,23.3,5,Yes,12.5,Tier 3 - Nurture
PROS-101643,Transportation & Logistics,West,50-249 employees,871000.0,29.9,9,No,33.4,Tier 2 - Warm
PROS-101644,Retail Trade,North,50-249 employees,883000.0,19.6,29,No,45.0,Tier 2 - Warm
PROS-101645,Professional Services,East,1-9 employees,235000.0,33.6,35,No,40.4,Tier 2 - Warm
PROS-101646,Construction,East,1-9 employees,810000.0,36.7,22,No,31.4,Tier 3 - Nurture
PROS-101647,Technology,North,10-49 employees,1701000.0,15.6,14,Yes,24.0,Tier 3 - Nurture
PROS-101648,Education,East,1-9 employees,811000.0,60.6,18,Yes,38.0,Tier 2 - Warm
PROS-101649,Wholesale Distribution,West,50-249 employees,3345000.0,25.8,27,No,45.9,Tier 2 - Warm
PROS-101650,Retail Trade,South,50-249 employees,66000.0,47.1,9,No,40.4,Tier 2 - Warm
PROS-101651,Manufacturing,East,1-9 employees,289000.0,19.3,10,No,14.8,Tier 3 - Nurture
PROS-101652,Manufacturing,South,10-49 employees,3695000.0,43.4,12,Yes,33.8,Tier 2 - Warm
PROS-101653,Transportation & Logistics,South,1-9 employees,1989000.0,57.3,20,Yes,38.2,Tier 2 - Warm
PROS-101654,Retail Trade,North,1-9 employees,1322000.0,74.6,29,Yes,52.4,Tier 2 - Warm
PROS-101655,Professional Services,South,50-249 employees,2832000.0,66.9,21,Yes,58.0,Tier 2 - Warm
PROS-101656,Wholesale Distribution,Central,50-249 employees,89000.0,19.1,4,Yes,25.0,Tier 3 - Nurture
PROS-101657,Wholesale Distribution,Central,50-249 employees,1750000.0,16.1,10,Yes,28.5,Tier 3 - Nurture
PROS-101658,Wholesale Distribution,West,1-9 employees,2352000.0,40.5,2,Yes,17.2,Tier 3 - Nurture
PROS-101659,Professional Services,West,10-49 employees,353000.0,25.8,16,Yes,29.7,Tier 3 - Nurture
PROS-101660,Technology,West,10-49 employees,13153000.0,40.099999999999994,20,Yes,38.7,Tier 2 - Warm
PROS-101661,Technology,East,1000+ employees,905000.0,24.9,11,No,47.9,Tier 2 - Warm
PROS-101662,Retail Trade,East,50-249 employees,65000.0,24.8,2,Yes,25.8,Tier 3 - Nurture
PROS-101663,Transportation & Logistics,West,250-999 employees,1109000.0,27.6,4,No,36.0,Tier 2 - Warm
PROS-101664,Transportation & Logistics,West,1-9 employees,330000.0,38.7,27,Yes,36.2,Tier 2 - Warm
PROS-101665,Construction,East,10-49 employees,749000.0,44.8,17,No,38.3,Tier 2 - Warm
PROS-101666,Hospitality,East,50-249 employees,1333000.0,18.0,38,Yes,51.4,Tier 2 - Warm
PROS-101667,Technology,East,10-49 employees,378000.0,52.3,22,No,45.3,Tier 2 - Warm
PROS-101668,Transportation & Logistics,South,10-49 employees,3808000.0,52.2,12,No,37.3,Tier 2 - Warm
PROS-101669,Hospitality,South,10-49 employees,2050000.0,53.1,4,Yes,31.4,Tier 3 - Nurture
PROS-101670,Hospitality,North,1000+ employees,705500.0,28.9,29,No,63.7,Tier 2 - Warm
PROS-101671,Transportation & Logistics,East,1-9 employees,617000.0,34.6,14,Yes,24.2,Tier 3 - Nurture
PROS-101672,Professional Services,West,250-999 employees,1288000.0,64.7,24,Yes,66.9,Tier 1 - Priority
PROS-101673,Hospitality,West,10-49 employees,489000.0,34.7,19,Yes,35.7,Tier 2 - Warm
PROS-101674,Hospitality,Central,10-49 employees,749000.0,20.0,4,No,17.9,Tier 3 - Nurture
PROS-101675,Education,North,10-49 employees,759000.0,34.1,37,No,49.7,Tier 2 - Warm
PROS-101676,Retail Trade,West,1-9 employees,226000.0,43.4,5,No,20.7,Tier 3 - Nurture
PROS-101677,Healthcare,West,1000+ employees,63000.0,67.7,24,Yes,75.7,Tier 1 - Priority
PROS-101678,Education,East,250-999 employees,949000.0,73.9,6,Yes,56.5,Tier 2 - Warm
PROS-101679,Transportation & Logistics,South,1000+ employees,82000.0,45.7,37,Yes,76.9,Tier 1 - Priority
PROS-101680,Education,South,1000+ employees,245000.0,66.6,12,No,65.7,Tier 2 - Warm
PROS-101681,Manufacturing,West,50-249 employees,104000.0,63.9,21,Yes,56.7,Tier 2 - Warm
PROS-101682,Manufacturing,Central,10-49 employees,119000.0,59.9,4,Yes,34.2,Tier 2 - Warm
PROS-101683,Hospitality,West,250-999 employees,1166000.0,19.3,32,No,54.7,Tier 2 - Warm
PROS-101684,Construction,East,1-9 employees,571000.0,38.2,9,Yes,21.8,Tier 3 - Nurture
PROS-101685,Transportation & Logistics,West,50-249 employees,549000.0,14.6,4,Yes,23.2,Tier 3 - Nurture
PROS-101686,Healthcare,North,10-49 employees,172000.0,71.5,12,Yes,45.2,Tier 2 - Warm
PROS-101687,Healthcare,West,50-249 employees,355000.0,38.3,23,Yes,47.9,Tier 2 - Warm
PROS-101688,Education,North,10-49 employees,1104000.0,32.6,13,Yes,30.1,Tier 3 - Nurture
PROS-101689,Manufacturing,Central,10-49 employees,689000.0,65.8,14,Yes,44.5,Tier 2 - Warm
PROS-101690,Hospitality,Central,1-9 employees,1803000.0,47.8,3,Yes,20.9,Tier 3 - Nurture
PROS-101691,Wholesale Distribution,East,10-49 employees,2109000.0,30.3,29,Yes,41.8,Tier 2 - Warm
PROS-101692,Technology,South,10-49 employees,553000.0,31.1,14,Yes,30.3,Tier 3 - Nurture
PROS-101693,Construction,West,1-9 employees,95000.0,5.6,35,Yes,29.0,Tier 3 - Nurture
PROS-101694,Retail Trade,West,1-9 employees,317000.0,74.8,16,No,42.2,Tier 2 - Warm
PROS-101695,Technology,West,10-49 employees,655000.0,79.3,28,Yes,61.1,Tier 2 - Warm
PROS-101696,Healthcare,East,1-9 employees,310000.0,81.2,13,Yes,42.5,Tier 2 - Warm
PROS-101697,Retail Trade,South,50-249 employees,229000.0,16.3,4,No,23.9,Tier 3 - Nurture
PROS-101698,Construction,North,1-9 employees,788000.0,52.1,25,No,40.1,Tier 2 - Warm
PROS-101699,Education,South,10-49 employees,10568000.0,53.6,25,No,48.2,Tier 2 - Warm
PROS-101700,Professional Services,East,1-9 employees,426000.0,57.1,39,Yes,53.2,Tier 2 - Warm
PROS-101701,Retail Trade,East,10-49 employees,727000.0,33.4,30,No,43.9,Tier 2 - Warm
PROS-101702,Technology,East,10-49 employees,172000.0,46.4,25,No,45.2,Tier 2 - Warm
PROS-101703,Retail Trade,South,10-49 employees,2864000.0,47.4,2,Yes,27.5,Tier 3 - Nurture
PROS-101704,Education,Central,10-49 employees,1909000.0,63.2,33,Yes,58.4,Tier 2 - Warm
PROS-101705,Wholesale Distribution,South,10-49 employees,1770000.0,67.5,7,Yes,39.7,Tier 2 - Warm
PROS-101706,Education,Central,1-9 employees,3255000.0,25.1,29,Yes,32.2,Tier 3 - Nurture
PROS-101707,Education,South,10-49 employees,456000.0,19.0,27,Yes,35.6,Tier 2 - Warm
PROS-101708,Professional Services,East,10-49 employees,523000.0,53.4,32,Yes,53.6,Tier 2 - Warm
PROS-101709,Professional Services,West,50-249 employees,4784000.0,4.8,13,No,26.3,Tier 3 - Nurture
PROS-101710,Construction,South,10-49 employees,1463000.0,64.0,20,No,48.5,Tier 2 - Warm
PROS-101711,Healthcare,South,50-249 employees,64000.0,52.7,3,Yes,37.9,Tier 2 - Warm
PROS-101712,Wholesale Distribution,South,10-49 employees,1203000.0,37.9,14,Yes,33.1,Tier 2 - Warm
PROS-101713,Hospitality,Central,1-9 employees,724000.0,34.3,35,No,40.7,Tier 2 - Warm
PROS-101714,Technology,North,1-9 employees,1959000.0,35.4,8,Yes,19.8,Tier 3 - Nurture
PROS-101715,Wholesale Distribution,East,1-9 employees,1143000.0,31.9,38,No,42.1,Tier 2 - Warm
PROS-101716,Technology,West,10-49 employees,108000.0,38.3,2,No,23.8,Tier 3 - Nurture
PROS-101717,Construction,West,50-249 employees,980000.0,24.2,15,Yes,35.8,Tier 2 - Warm
PROS-101718,Healthcare,East,50-249 employees,920000.0,36.0,15,Yes,40.6,Tier 2 - Warm
PROS-101719,Transportation & Logistics,North,10-49 employees,1088000.0,42.5,39,No,54.7,Tier 2 - Warm
PROS-101720,Manufacturing,North,1-9 employees,724000.0,74.1,22,Yes,46.7,Tier 2 - Warm
PROS-101721,Hospitality,East,250-999 employees,3781000.0,17.1,34,Yes,55.4,Tier 2 - Warm
PROS-101722,Technology,Central,1-9 employees,1150000.0,14.2,34,No,31.7,Tier 3 - Nurture
PROS-101723,Hospitality,North,10-49 employees,748000.0,81.4,22,Yes,57.2,Tier 2 - Warm
PROS-101724,Transportation & Logistics,Central,250-999 employees,2579000.0,34.5,29,Yes,58.5,Tier 2 - Warm
PROS-101725,Hospitality,West,10-49 employees,8598000.0,9.8,30,No,34.2,Tier 2 - Warm
PROS-101726,Education,North,1-9 employees,1996000.0,48.1,20,Yes,34.5,Tier 2 - Warm
PROS-101727,Transportation & Logistics,South,1-9 employees,915000.0,28.9,37,Yes,40.1,Tier 2 - Warm
PROS-101728,Healthcare,South,10-49 employees,1174000.0,15.4,17,Yes,26.3,Tier 3 - Nurture
PROS-101729,Retail Trade,Central,1-9 employees,967000.0,40.3,29,Yes,38.4,Tier 2 - Warm
PROS-101730,Hospitality,East,50-249 employees,744000.0,36.1,14,No,39.8,Tier 2 - Warm
PROS-101731,Education,South,10-49 employees,7895000.0,41.6,14,No,34.6,Tier 2 - Warm
PROS-101732,Technology,South,1-9 employees,320000.0,26.4,15,No,21.7,Tier 3 - Nurture
PROS-101733,Wholesale Distribution,East,1-9 employees,2598000.0,66.0,8,Yes,32.3,Tier 3 - Nurture
PROS-101734,Wholesale Distribution,North,50-249 employees,635000.0,56.1,32,No,62.2,Tier 2 - Warm
PROS-101735,Hospitality,South,10-49 employees,143000.0,41.1,17,Yes,36.8,Tier 2 - Warm
PROS-101736,Transportation & Logistics,North,50-249 employees,593000.0,42.5,27,Yes,52.7,Tier 2 - Warm
PROS-101737,Manufacturing,West,10-49 employees,400000.0,41.8,8,Yes,29.9,Tier 3 - Nurture
PROS-101738,Manufacturing,West,1-9 employees,1377000.0,45.1,27,No,38.8,Tier 2 - Warm
PROS-101739,Professional Services,East,10-49 employees,806000.0,32.1,1,Yes,20.5,Tier 3 - Nurture
PROS-101740,Healthcare,North,10-49 employees,237000.0,50.8,26,No,47.8,Tier 2 - Warm
PROS-101741,Hospitality,South,10-49 employees,3679000.0,49.9,18,No,41.1,Tier 2 - Warm
PROS-101742,Healthcare,Central,50-249 employees,2420000.0,10.6,5,Yes,22.3,Tier 3 - Nurture
PROS-101743,Manufacturing,South,250-999 employees,676000.0,45.5,13,No,50.4,Tier 2 - Warm
PROS-101744,Professional Services,North,50-249 employees,947000.0,50.4,2,Yes,36.2,Tier 2 - Warm
PROS-101745,Education,North,10-49 employees,701000.0,33.6,4,Yes,23.4,Tier 3 - Nurture
PROS-101746,Education,Central,10-49 employees,749000.0,32.3,32,Yes,45.0,Tier 2 - Warm
PROS-101747,Construction,North,10-49 employees,386000.0,39.3,34,No,49.4,Tier 2 - Warm
PROS-101748,Wholesale Distribution,East,1-9 employees,842000.0,4.6,33,Yes,27.0,Tier 3 - Nurture
PROS-101749,Hospitality,Central,50-249 employees,601000.0,38.3,5,No,33.6,Tier 2 - Warm
PROS-101750,Education,West,250-999 employees,146000.0,60.3,23,Yes,64.3,Tier 2 - Warm
PROS-101751,Wholesale Distribution,East,1-9 employees,839000.0,49.0,25,No,38.8,Tier 2 - Warm
PROS-101752,Technology,South,250-999 employees,449000.0,13.2,14,Yes,38.0,Tier 2 - Warm
PROS-101753,Construction,North,50-249 employees,559000.0,36.6,23,Yes,47.2,Tier 2 - Warm
PROS-101754,Technology,North,10-49 employees,1088000.0,29.2,11,Yes,27.2,Tier 3 - Nurture
PROS-101755,Construction,Central,250-999 employees,2957000.0,41.7,39,Yes,69.4,Tier 1 - Priority
PROS-101756,Construction,North,1-9 employees,287000.0,26.1,10,Yes,17.6,Tier 3 - Nurture
PROS-101757,Technology,North,1-9 employees,504000.0,39.3,10,Yes,23.0,Tier 3 - Nurture
PROS-101758,Transportation & Logistics,Central,1-9 employees,314000.0,42.4,30,Yes,40.1,Tier 2 - Warm
PROS-101759,Transportation & Logistics,East,10-49 employees,293000.0,29.4,10,Yes,26.5,Tier 3 - Nurture
PROS-101760,Construction,South,10-49 employees,379000.0,37.8,36,Yes,50.4,Tier 2 - Warm
PROS-101761,Healthcare,West,250-999 employees,588000.0,5.9,25,No,43.7,Tier 2 - Warm
PROS-101762,Manufacturing,East,1-9 employees,1390000.0,5.9,36,Yes,29.9,Tier 3 - Nurture
PROS-101763,Technology,Central,1-9 employees,1038000.0,27.0,22,Yes,27.4,Tier 3 - Nurture
PROS-101764,Transportation & Logistics,East,10-49 employees,228000.0,39.9,38,Yes,52.8,Tier 2 - Warm
PROS-101765,Education,West,1-9 employees,3028000.0,85.4,32,No,59.2,Tier 2 - Warm
PROS-101766,Transportation & Logistics,Central,50-249 employees,2061000.0,49.8,32,Yes,59.7,Tier 2 - Warm
PROS-101767,Healthcare,East,10-49 employees,271000.0,36.0,7,Yes,26.8,Tier 3 - Nurture
PROS-101768,Manufacturing,South,1000+ employees,2804000.0,15.0,32,No,60.4,Tier 2 - Warm
PROS-101769,Retail Trade,Central,50-249 employees,1045000.0,38.1,12,No,39.1,Tier 2 - Warm
PROS-101770,Construction,South,1-9 employees,614000.0,39.9,33,Yes,41.4,Tier 2 - Warm
PROS-101771,Construction,North,1-9 employees,1082000.0,29.8,1,No,12.0,Tier 3 - Nurture
PROS-101772,Construction,East,1-9 employees,709000.0,25.5,3,No,11.8,Tier 3 - Nurture
PROS-101773,Construction,Central,1000+ employees,1329000.0,35.9,29,No,66.6,Tier 1 - Priority
PROS-101774,Hospitality,North,50-249 employees,896000.0,57.7,3,Yes,40.0,Tier 2 - Warm
PROS-101775,Retail Trade,Central,10-49 employees,503000.0,14.8,13,No,22.9,Tier 3 - Nurture
PROS-101776,Construction,Central,1-9 employees,79000.0,63.0,19,Yes,39.8,Tier 2 - Warm
PROS-101777,Retail Trade,Central,250-999 employees,1303000.0,42.8,10,No,46.9,Tier 2 - Warm
PROS-101778,Construction,East,1-9 employees,484000.0,28.2,29,Yes,33.5,Tier 2 - Warm
PROS-101779,Technology,South,50-249 employees,1716000.0,20.9,24,No,41.5,Tier 2 - Warm
PROS-101780,Manufacturing,East,50-249 employees,1239000.0,46.6,26,No,53.6,Tier 2 - Warm
PROS-101781,Construction,North,1-9 employees,498000.0,13.7,10,Yes,12.5,Tier 3 - Nurture
PROS-101782,Manufacturing,Central,10-49 employees,2247000.0,43.6,1,Yes,25.2,Tier 3 - Nurture
PROS-101783,Education,West,1-9 employees,914000.0,47.1,3,No,20.7,Tier 3 - Nurture
PROS-101784,Hospitality,East,10-49 employees,873000.0,3.7,10,Yes,16.0,Tier 3 - Nurture
PROS-101785,Professional Services,East,1000+ employees,705500.0,46.5,10,No,55.9,Tier 2 - Warm
PROS-101786,Retail Trade,West,50-249 employees,4648000.0,43.4,24,No,50.7,Tier 2 - Warm
PROS-101787,Manufacturing,East,50-249 employees,333000.0,1.7,34,No,41.6,Tier 2 - Warm
PROS-101788,Healthcare,Central,10-49 employees,511000.0,31.7,12,No,29.0,Tier 3 - Nurture
PROS-101789,Hospitality,Central,1-9 employees,724000.0,52.6,24,Yes,39.5,Tier 2 - Warm
PROS-101790,Transportation & Logistics,Central,50-249 employees,1622000.0,38.9,36,Yes,58.4,Tier 2 - Warm
PROS-101791,Wholesale Distribution,West,10-49 employees,384000.0,48.5,19,No,41.4,Tier 2 - Warm
PROS-101792,Construction,West,1-9 employees,435000.0,41.6,9,Yes,23.1,Tier 3 - Nurture
PROS-101793,Professional Services,South,10-49 employees,413000.0,63.0,20,No,48.1,Tier 2 - Warm
PROS-101794,Healthcare,North,10-49 employees,782000.0,25.6,3,Yes,19.4,Tier 3 - Nurture
PROS-101795,Professional Services,East,50-249 employees,184000.0,25.3,39,No,55.2,Tier 2 - Warm
PROS-101796,Education,Central,1-9 employees,62000.0,25.9,36,Yes,38.1,Tier 2 - Warm
PROS-101797,Retail Trade,North,250-999 employees,1207000.0,21.3,2,No,31.8,Tier 3 - Nurture
PROS-101798,Healthcare,East,10-49 employees,71000.0,37.8,11,Yes,30.7,Tier 3 - Nurture
PROS-101799,Transportation & Logistics,North,1-9 employees,1866000.0,69.8,7,Yes,33.1,Tier 2 - Warm
PROS-101800,Manufacturing,East,1-9 employees,4051000.0,69.5,35,Yes,55.1,Tier 2 - Warm
PROS-101801,Healthcare,North,50-249 employees,609000.0,32.5,34,Yes,54.2,Tier 2 - Warm
PROS-101802,Healthcare,West,10-49 employees,3046000.0,19.0,14,No,25.4,Tier 3 - Nurture
PROS-101803,Professional Services,Central,10-49 employees,710000.0,31.6,21,Yes,36.0,Tier 2 - Warm
PROS-101804,Retail Trade,West,1-9 employees,4236000.0,43.4,26,Yes,37.3,Tier 2 - Warm
PROS-101805,Manufacturing,West,50-249 employees,442000.0,45.1,39,Yes,63.3,Tier 2 - Warm
PROS-101806,Manufacturing,South,50-249 employees,54000.0,43.0,33,Yes,57.7,Tier 2 - Warm
PROS-101807,Healthcare,East,1-9 employees,668000.0,38.8,27,Yes,36.2,Tier 2 - Warm
PROS-101808,Manufacturing,North,250-999 employees,4774000.0,39.8,18,No,52.0,Tier 2 - Warm
PROS-101809,Education,South,1-9 employees,1314000.0,80.9,29,No,55.0,Tier 2 - Warm
PROS-101810,Professional Services,East,1-9 employees,414000.0,80.7,26,Yes,52.5,Tier 2 - Warm
PROS-101811,Technology,West,10-49 employees,1047000.0,32.8,23,No,38.1,Tier 2 - Warm
PROS-101812,Technology,North,50-249 employees,2123000.0,37.8,9,No,36.6,Tier 2 - Warm
PROS-101813,Healthcare,Central,1-9 employees,664000.0,28.2,1,No,11.4,Tier 3 - Nurture
PROS-101814,Wholesale Distribution,East,10-49 employees,13112000.0,73.7,21,No,53.2,Tier 2 - Warm
PROS-101815,Retail Trade,Central,1-9 employees,413000.0,65.6,36,No,54.3,Tier 2 - Warm
PROS-101816,Professional Services,East,10-49 employees,2197000.0,13.0,39,Yes,42.6,Tier 2 - Warm
PROS-101817,Professional Services,East,50-249 employees,1686000.0,57.9,21,No,54.3,Tier 2 - Warm
PROS-101818,Retail Trade,West,1000+ employees,338000.0,67.2,38,No,86.5,Tier 1 - Priority
PROS-101819,Professional Services,Central,10-49 employees,457000.0,71.4,1,Yes,36.5,Tier 2 - Warm
PROS-101820,Construction,North,10-49 employees,2235000.0,21.2,33,Yes,41.3,Tier 2 - Warm
PROS-101821,Hospitality,East,10-49 employees,855000.0,48.5,9,Yes,33.5,Tier 2 - Warm
PROS-101822,Construction,North,1-9 employees,1058000.0,27.2,14,Yes,21.2,Tier 3 - Nurture
PROS-101823,Wholesale Distribution,East,1-9 employees,121000.0,29.4,14,Yes,22.1,Tier 3 - Nurture
PROS-101824,Hospitality,Central,1000+ employees,1501000.0,28.5,9,No,47.8,Tier 2 - Warm
PROS-101825,Education,Central,1-9 employees,1001000.0,10.1,12,No,12.6,Tier 3 - Nurture
PROS-101826,Retail Trade,South,50-249 employees,738500.0,41.1,22,No,48.2,Tier 2 - Warm
PROS-101827,Education,South,1-9 employees,1085000.0,43.2,2,No,18.3,Tier 3 - Nurture
PROS-101828,Technology,East,50-249 employees,465000.0,42.2,9,Yes,38.4,Tier 2 - Warm
PROS-101829,Education,South,1-9 employees,380000.0,55.4,11,Yes,30.4,Tier 3 - Nurture
PROS-101830,Construction,North,1000+ employees,559000.0,67.0,4,Yes,59.6,Tier 2 - Warm
PROS-101831,Education,South,50-249 employees,438000.0,7.2,35,No,44.6,Tier 2 - Warm
PROS-101832,Transportation & Logistics,East,1-9 employees,8029000.0,18.1,18,No,20.7,Tier 3 - Nurture
PROS-101833,Manufacturing,East,50-249 employees,1989000.0,19.8,23,No,40.3,Tier 2 - Warm
PROS-101834,Healthcare,Central,10-49 employees,251000.0,72.8,23,Yes,54.4,Tier 2 - Warm
PROS-101835,Retail Trade,East,1-9 employees,6851000.0,50.5,13,No,29.9,Tier 3 - Nurture
PROS-101836,Education,South,1-9 employees,453000.0,49.1,11,Yes,27.8,Tier 3 - Nurture
PROS-101837,Construction,West,50-249 employees,753000.0,38.3,4,Yes,32.9,Tier 3 - Nurture
PROS-101838,Professional Services,West,50-249 employees,1957000.0,8.5,33,No,43.6,Tier 2 - Warm
PROS-101839,Transportation & Logistics,East,1-9 employees,84000.0,52.2,30,Yes,44.1,Tier 2 - Warm
PROS-101840,Healthcare,East,250-999 employees,562000.0,39.7,26,No,58.3,Tier 2 - Warm
PROS-101841,Manufacturing,South,1-9 employees,388000.0,14.6,29,No,27.9,Tier 3 - Nurture
PROS-101842,Wholesale Distribution,Central,1-9 employees,914000.0,29.2,32,No,36.2,Tier 2 - Warm
PROS-101843,Wholesale Distribution,Central,10-49 employees,1096000.0,16.6,1,No,14.1,Tier 3 - Nurture
PROS-101844,Hospitality,North,1-9 employees,670000.0,52.9,27,No,42.0,Tier 2 - Warm
PROS-101845,Technology,South,1-9 employees,637000.0,34.1,39,No,43.8,Tier 2 - Warm
PROS-101846,Healthcare,South,10-49 employees,2354000.0,44.4,33,Yes,50.7,Tier 2 - Warm
PROS-101847,Transportation & Logistics,Central,1-9 employees,1016000.0,52.5,11,No,29.2,Tier 3 - Nurture
PROS-101848,Transportation & Logistics,North,1-9 employees,763000.0,18.0,23,No,24.6,Tier 3 - Nurture
PROS-101849,Retail Trade,South,50-249 employees,858000.0,10.6,11,Yes,27.1,Tier 3 - Nurture
PROS-101850,Manufacturing,South,10-49 employees,5496000.0,9.5,6,No,15.2,Tier 3 - Nurture
PROS-101851,Professional Services,East,50-249 employees,882000.0,50.8,12,Yes,44.3,Tier 2 - Warm
PROS-101852,Healthcare,South,10-49 employees,414000.0,68.7,14,No,45.7,Tier 2 - Warm
PROS-101853,Retail Trade,East,10-49 employees,89000.0,46.4,38,No,55.5,Tier 2 - Warm
PROS-101854,Retail Trade,West,1-9 employees,151000.0,24.0,19,Yes,23.9,Tier 3 - Nurture
PROS-101855,Wholesale Distribution,Central,50-249 employees,436000.0,49.2,33,No,60.2,Tier 2 - Warm
PROS-101856,Construction,North,1-9 employees,647000.0,7.5,38,Yes,32.1,Tier 3 - Nurture
PROS-101857,Transportation & Logistics,North,1-9 employees,396000.0,29.3,25,Yes,30.8,Tier 3 - Nurture
PROS-101858,Transportation & Logistics,North,50-249 employees,1073000.0,68.4,20,No,57.8,Tier 2 - Warm
PROS-101859,Hospitality,Central,50-249 employees,390000.0,28.6,20,Yes,41.5,Tier 2 - Warm
PROS-101860,Hospitality,West,10-49 employees,267000.0,46.4,31,No,50.0,Tier 2 - Warm
PROS-101861,Professional Services,East,1-9 employees,1431000.0,37.7,13,No,24.7,Tier 3 - Nurture
PROS-101862,Wholesale Distribution,West,1-9 employees,3290000.0,37.15,18,Yes,28.4,Tier 3 - Nurture
PROS-101863,Construction,East,10-49 employees,216000.0,71.5,14,Yes,46.8,Tier 2 - Warm
PROS-101864,Wholesale Distribution,South,50-249 employees,954000.0,32.5,11,Yes,36.0,Tier 2 - Warm
PROS-101865,Healthcare,East,10-49 employees,90000.0,25.2,13,No,27.1,Tier 3 - Nurture
PROS-101866,Retail Trade,West,1-9 employees,144000.0,15.6,4,Yes,8.6,Tier 3 - Nurture
PROS-101867,Hospitality,North,1-9 employees,382000.0,48.9,34,Yes,45.9,Tier 2 - Warm
PROS-101868,Manufacturing,West,10-49 employees,2542000.0,11.7,34,Yes,38.2,Tier 2 - Warm
PROS-101869,Hospitality,East,50-249 employees,310000.0,10.0,27,No,39.4,Tier 2 - Warm
PROS-101870,Manufacturing,North,1-9 employees,297000.0,21.1,30,No,31.4,Tier 3 - Nurture
PROS-101871,Professional Services,South,1-9 employees,759000.0,53.3,16,Yes,33.5,Tier 2 - Warm
