customer_id,source_prospect_id,industry,region,company_size_band,est_annual_revenue,digital_engagement_score,years_in_business,existing_bank_relationship,acquisition_date,credit_line
CUST-200714,PROS-102046,Healthcare,East,50-249 employees,1325000.0,20.4,33,Yes,2025-09-01,4000.0
CUST-200715,PROS-104935,Transportation & Logistics,North,1-9 employees,2340000.0,62.3,17,Yes,2025-04-14,1000.0
CUST-200716,PROS-100674,Technology,East,50-249 employees,540000.0,62.3,26,Yes,2025-02-13,6000.0
CUST-200717,PROS-105086,Wholesale Distribution,East,50-249 employees,2600000.0,40.6,14,Yes,2025-08-01,9000.0
CUST-200718,PROS-102376,Wholesale Distribution,North,50-249 employees,109000.0,64.8,29,Yes,2025-09-21,14000.0
CUST-200719,PROS-104797,Retail Trade,West,1-9 employees,976000.0,37.0,26,Yes,2025-11-16,19000.0
CUST-200720,PROS-100896,Transportation & Logistics,South,250-999 employees,671000.0,79.7,25,Yes,2025-08-29,11000.0
CUST-200721,PROS-101375,EDUCATION,Central,1-9 employees,3253000.0,53.2,17,No,2025-06-10,5000.0
CUST-200722,PROS-104346,Manufacturing,Central,10-49 employees,796000.0,13.8,32,Yes,2025-11-26,10000.0
CUST-200723,PROS-104329,Wholesale Distribution,West,250-999 employees,1833000.0,31.1,7,Yes,2025-07-02,11000.0
CUST-200724,PROS-103853,Construction,South,1-9 employees,1788000.0,47.0,19,No,2025-09-15,37000.0
CUST-200725,PROS-104184,Manufacturing,Central,1-9 employees,1480000.0,78.5,29,Yes,2025-12-27,18000.0
CUST-200726,PROS-101098,Manufacturing,South,1-9 employees,355000.0,40.4,11,Yes,2026-01-24,4000.0
CUST-200727,PROS-105453,Hospitality,West,1-9 employees,101000.0,60.4,36,Yes,2025-06-27,11000.0
CUST-200728,PROS-102395,Technology,Central,10-49 employees,771000.0,,23,No,2025-07-16,20000.0
CUST-200729,PROS-102773,Hospitality,South,50-249 employees,,44.4,24,Yes,2025-12-14,13000.0
CUST-200730,PROS-100916,Transportation & Logistics,North,1-9 employees,,33.3,19,Yes,2025-08-09,5000.0
CUST-200731,PROS-103520,Wholesale Distribution,South,250-999 employees,,18.9,34,Yes,2025-10-29,21000.0
CUST-200732,PROS-103041,Professional Services,North,1-9 employees,2632000.0,31.0,17,Yes,2025-01-31,16000.0
CUST-200733,PROS-103679,Hospitality,North,10-49 employees,487000.0,26.9,14,Yes,2025-11-26,12000.0
CUST-200734,PROS-100106,Hospitality,North,1000+ employees,,29.9,3,No,2025-02-13,8000.0
CUST-200735,PROS-105236,Transportation & Logistics,Central,10-49 employees,274000.0,49.2,13,No,2025-06-05,24000.0
CUST-200736,PROS-105600,Construction,Central,50-249 employees,3007000.0,35.8,1,Yes,2025-03-11,4000.0
CUST-200737,PROS-103393,Retail Trade,East,1-9 employees,1055000.0,93.8,24,No,2026-01-07,5000.0
CUST-200738,PROS-104201,Hospitality,East,50-249 employees,,57.5,37,Yes,2025-02-17,8000.0
CUST-200739,PROS-105543,Hospitality,Central,50-249 employees,3230000.0,29.5,31,Yes,2025-08-07,16000.0
CUST-200740,PROS-104257,Manufacturing,Central,10-49 employees,424000.0,70.4,1,Yes,2025-02-24,5000.0
CUST-200741,PROS-100912,Construction,South,50-249 employees,5690000.0,63.9,7,Yes,2025-01-08,9000.0
CUST-200742,PROS-103466,Transportation & Logistics,West,1-9 employees,,49.4,8,Yes,2025-04-15,10000.0
CUST-200743,PROS-103649,Hospitality,East,10-49 employees,474000.0,20.2,34,No,2025-02-01,16000.0
CUST-200744,PROS-104435,Education,North,1000+ employees,4428000.0,59.2,28,Yes,2025-04-22,11000.0
CUST-200745,PROS-105614,Transportation & Logistics,West,250-999 employees,1138000.0,25.8,17,Yes,2025-03-06,11000.0
CUST-200746,PROS-105561,Retail Trade,Central,10-49 employees,9052000.0,5.6,12,Yes,2025-10-06,8000.0
CUST-200747,PROS-102705,Professional Services,West,10-49 employees,345000.0,22.8,20,Yes,2025-03-10,25000.0
CUST-200748,PROS-100688,Healthcare,West,10-49 employees,913000.0,41.7,16,Yes,2025-07-14,19000.0
CUST-200749,PROS-105906,Healthcare,Central,10-49 employees,127000.0,54.9,37,No,2025-01-01,19000.0
CUST-200750,PROS-105042,Construction,South,50-249 employees,180000.0,30.6,25,Yes,2026-01-06,8000.0
CUST-200751,PROS-100751,Retail Trade,East,1-9 employees,437000.0,91.3,14,Yes,2025-06-26,9000.0
CUST-200752,PROS-105222,Education,East,1-9 employees,2094000.0,47.1,2,Yes,2025-05-18,17000.0
CUST-200753,PROS-103550,Healthcare,West,250-999 employees,460000.0,45.3,19,Yes,2025-05-10,9000.0
CUST-200754,PROS-102384,Retail Trade,Central,1-9 employees,951000.0,71.5,27,Yes,2025-01-26,7000.0
CUST-200755,PROS-100339,Education,West,50-249 employees,440000.0,,7,No,2025-04-14,15000.0
CUST-200756,PROS-102008,Hospitality,South,50-249 employees,864000.0,23.7,31,No,2025-12-04,6000.0
CUST-200757,PROS-104829,Healthcare,West,10-49 employees,4863000.0,24.7,7,No,2025-06-04,11000.0
CUST-200758,PROS-100024,Hospitality,East,50-249 employees,1072000.0,75.8,26,Yes,2025-12-04,22000.0
CUST-200759,PROS-101998,Professional Services,North,1-9 employees,,42.9,30,Yes,2025-03-13,14000.0
CUST-200760,PROS-102380,Retail Trade,South,10-49 employees,142000.0,64.7,11,No,2025-05-26,7000.0
CUST-200761,PROS-103230,Wholesale Distribution,East,1-9 employees,378000.0,37.3,26,Yes,2025-09-10,17000.0
CUST-200762,PROS-105528,Manufacturing,Central,50-249 employees,859000.0,38.9,37,Yes,2025-01-29,9000.0
CUST-200763,PROS-102070,Retail Trade,North,10-49 employees,244000.0,71.6,5,Yes,2025-05-22,22000.0
CUST-200764,PROS-102073,Construction,South,10-49 employees,1309000.0,52.8,5,Yes,2025-12-19,18000.0
CUST-200765,PROS-104439,Construction,North,10-49 employees,,16.5,4,Yes,2025-07-17,10000.0
CUST-200766,PROS-102713,Transportation & Logistics,Central,50-249 employees,3436000.0,31.7,29,Yes,2026-01-09,8000.0
CUST-200767,PROS-101349,Transportation & Logistics,West,1-9 employees,,84.0,35,Yes,2025-02-26,8000.0
CUST-200768,PROS-102714,Transportation & Logistics,East,1-9 employees,308000.0,54.5,23,Yes,2026-02-03,63000.0
CUST-200769,PROS-100844,Manufacturing,South,10-49 employees,786000.0,21.0,11,No,2025-12-18,3000.0
CUST-200770,PROS-101064,Hospitality,North,10-49 employees,488000.0,74.0,16,Yes,2025-06-06,4000.0
CUST-200771,PROS-102996,Construction,South,50-249 employees,742000.0,51.5,35,Yes,2025-08-13,25000.0
CUST-200772,PROS-102504,Manufacturing,North,50-249 employees,3379000.0,56.1,11,Yes,2025-02-20,22000.0
CUST-200773,PROS-102167,Wholesale Distribution,South,1000+ employees,1077000.0,13.1,9,No,2025-03-04,16000.0
CUST-200774,PROS-103490,Retail Trade,South,10-49 employees,1166000.0,27.1,27,Yes,2025-06-01,4000.0
CUST-200775,PROS-100077,Professional Services,North,10-49 employees,2971000.0,9.6,15,Yes,2025-05-11,18000.0
CUST-200776,PROS-101075,Retail Trade,East,10-49 employees,1177000.0,54.5,13,No,2025-08-23,7000.0
CUST-200777,PROS-105778,Hospitality,Central,10-49 employees,691000.0,6.9,3,Yes,2025-12-28,12000.0
CUST-200778,PROS-100890,Manufacturing,North,10-49 employees,882000.0,22.2,6,Yes,2025-01-18,17000.0
CUST-200779,PROS-102474,Retail Trade,Central,1-9 employees,758000.0,21.1,6,Yes,2025-12-02,18000.0
CUST-200780,PROS-105981,Hospitality,North,1-9 employees,238000.0,26.4,14,Yes,2025-04-20,9000.0
CUST-200781,PROS-103021,Retail Trade,East,1000+ employees,1044000.0,90.3,8,Yes,2025-09-18,28000.0
CUST-200782,PROS-103574,Education,West,1-9 employees,918000.0,27.9,26,No,2026-01-12,21000.0
CUST-200783,PROS-100421,Technology,South,10-49 employees,1396000.0,32.1,33,Yes,2025-10-21,7000.0
CUST-200784,PROS-104514,Education,South,250-999 employees,492000.0,46.9,4,Yes,2025-01-18,10000.0
CUST-200785,PROS-101267,Construction,East,10-49 employees,491000.0,59.8,7,No,2025-08-26,8000.0
CUST-200786,PROS-105389,Wholesale Distribution,West,1-9 employees,3973000.0,31.8,9,No,2025-03-02,12000.0
CUST-200787,PROS-101239,Manufacturing,Central,50-249 employees,620000.0,44.7,31,No,2025-04-12,19000.0
CUST-200788,PROS-101152,Healthcare,North,1000+ employees,5847000.0,,28,Yes,2025-08-21,4000.0
CUST-200789,PROS-100222,Hospitality,West,10-49 employees,1298000.0,48.9,29,Yes,2025-08-22,4000.0
CUST-200790,PROS-102838,Professional Services,West,1-9 employees,5712000.0,34.5,18,Yes,2026-01-19,8000.0
CUST-200791,PROS-103391,Transportation & Logistics,West,50-249 employees,45000.0,,35,No,2025-04-24,30000.0
CUST-200792,PROS-100411,Professional Services,East,50-249 employees,574000.0,30.9,37,No,2026-01-12,15000.0
CUST-200793,PROS-104667,Retail Trade,North,1-9 employees,1103000.0,73.1,4,Yes,2025-06-24,34000.0
CUST-200794,PROS-102718,Transportation & Logistics,West,10-49 employees,820000.0,63.9,5,Yes,2025-04-14,12000.0
CUST-200795,PROS-102648,Education,Central,10-49 employees,1328000.0,72.2,15,Yes,2025-09-07,8000.0
CUST-200796,PROS-102394,Healthcare,North,1-9 employees,384000.0,57.1,7,Yes,2025-09-03,4000.0
CUST-200797,PROS-103359,Transportation & Logistics,Central,1-9 employees,134000.0,21.8,5,Yes,2025-12-26,8000.0
CUST-200798,PROS-100930,Transportation & Logistics,North,1-9 employees,838000.0,28.5,12,Yes,2026-01-22,9000.0
CUST-200799,PROS-105177,Healthcare,East,50-249 employees,1203000.0,33.3,16,Yes,2025-09-23,3000.0
CUST-200800,PROS-105687,Professional Services,East,1-9 employees,2431000.0,64.3,17,No,2025-09-09,8000.0
CUST-200801,PROS-102234,Transportation & Logistics,South,250-999 employees,,56.3,34,No,2025-04-25,8000.0
CUST-200802,PROS-101624,Transportation & Logistics,Central,10-49 employees,142000.0,46.1,11,Yes,2025-03-30,13000.0
CUST-200803,PROS-103872,WHOLESALE DISTRIBUTION,West,50-249 employees,755000.0,34.8,17,No,2025-08-26,13000.0
CUST-200804,PROS-102439,Manufacturing,West,1-9 employees,,61.5,25,Yes,2025-10-05,16000.0
CUST-200805,PROS-100935,Education,South,50-249 employees,1369000.0,70.9,23,Yes,2025-05-28,5000.0
CUST-200806,PROS-104311,Wholesale Distribution,North,10-49 employees,2369000.0,21.2,38,Yes,2025-07-24,6000.0
CUST-200807,PROS-103970,Healthcare,North,50-249 employees,2642000.0,,34,Yes,2025-08-18,23000.0
CUST-200808,PROS-100163,Healthcare,North,10-49 employees,2589000.0,56.6,20,No,2025-07-17,11000.0
CUST-200809,PROS-101387,Construction,East,1-9 employees,895000.0,73.9,21,Yes,2025-01-19,22000.0
CUST-200810,PROS-100118,Professional Services,East,250-999 employees,901000.0,48.4,23,No,2025-07-15,12000.0
CUST-200811,PROS-100637,Professional Services,North,50-249 employees,865000.0,73.4,1,No,2025-03-27,14000.0
CUST-200812,PROS-104812,Transportation & Logistics,East,1-9 employees,288000.0,2.7,32,No,2025-02-15,18000.0
CUST-200813,PROS-101080,Education,South,50-249 employees,20365000.0,24.8,37,Yes,2025-07-07,9000.0
CUST-200814,PROS-103930,Hospitality,South,1-9 employees,220000.0,34.0,37,No,2025-11-12,8000.0
CUST-200815,PROS-101428,Professional Services,Central,10-49 employees,8776000.0,63.4,31,Yes,2025-11-15,8000.0
CUST-200816,PROS-100610,Wholesale Distribution,South,50-249 employees,1966000.0,57.9,4,No,2025-05-19,12000.0
CUST-200817,PROS-101459,Transportation & Logistics,West,50-249 employees,518000.0,18.8,6,No,2025-08-16,18000.0
CUST-200818,PROS-104347,Retail Trade,North,10-49 employees,1285000.0,13.7,17,No,2025-03-15,10000.0
CUST-200819,PROS-104989,Wholesale Distribution,Central,250-999 employees,1094000.0,34.3,24,No,2025-04-23,26000.0
CUST-200820,PROS-102375,Education,North,10-49 employees,1214000.0,55.3,26,Yes,2025-06-26,38000.0
CUST-200821,PROS-104025,RETAIL TRADE,South,1-9 employees,3998000.0,40.2,29,Yes,2025-06-05,7000.0
CUST-200822,PROS-101238,Professional Services,South,10-49 employees,599000.0,43.2,11,Yes,2025-09-15,27000.0
CUST-200823,PROS-105378,Healthcare,North,10-49 employees,2518000.0,33.7,11,No,2025-10-26,13000.0
CUST-200824,PROS-101255,Manufacturing,West,1-9 employees,134000.0,37.4,22,Yes,2025-08-10,16000.0
CUST-200825,PROS-103504,Manufacturing,North,10-49 employees,152000.0,43.8,12,Yes,2025-01-12,12000.0
CUST-200826,PROS-102519,Education,South,1-9 employees,821000.0,56.6,27,Yes,2025-11-24,27000.0
CUST-200827,PROS-105360,Technology,Central,50-249 employees,307000.0,52.7,1,Yes,2025-07-02,16000.0
CUST-200828,PROS-104911,Transportation & Logistics,East,10-49 employees,972000.0,30.7,33,No,2025-12-04,10000.0
CUST-200829,PROS-102044,Professional Services,East,250-999 employees,3790000.0,39.9,18,Yes,2025-04-20,10000.0
CUST-200830,PROS-101563,Education,Central,10-49 employees,205000.0,74.8,38,No,2025-09-06,6000.0
CUST-200831,PROS-102272,Professional Services,North,1000+ employees,3016000.0,36.6,13,Yes,2025-04-08,9000.0
CUST-200832,PROS-103545,Technology,North,1-9 employees,1236000.0,14.8,34,No,2025-08-09,27000.0
CUST-200833,PROS-101610,Hospitality,North,50-249 employees,229000.0,79.9,29,Yes,2025-12-01,25000.0
CUST-200834,PROS-103755,Construction,West,10-49 employees,120000.0,,28,Yes,2025-08-15,9000.0
CUST-200835,PROS-102442,Manufacturing,South,1-9 employees,2021000.0,59.4,28,No,2026-02-04,6000.0
CUST-200836,PROS-102615,Technology,South,10-49 employees,77000.0,71.5,31,Yes,2025-06-07,23000.0
CUST-200837,PROS-101760,Construction,South,10-49 employees,379000.0,37.8,36,Yes,2025-02-20,17000.0
CUST-200838,PROS-105704,Construction,North,1-9 employees,426000.0,19.5,24,Yes,2025-07-07,4000.0
CUST-200839,PROS-104590,TECHNOLOGY,Central,1-9 employees,2227000.0,33.9,21,No,2025-11-30,75000.0
CUST-200840,PROS-105214,Wholesale Distribution,East,1-9 employees,1043000.0,35.7,4,Yes,2025-07-30,13000.0
CUST-200841,PROS-102935,Professional Services,West,1000+ employees,586000.0,64.9,36,Yes,2025-09-02,37000.0
CUST-200842,PROS-105369,Professional Services,East,50-249 employees,346000.0,75.4,14,Yes,2025-11-17,14000.0
CUST-200843,PROS-104811,Professional Services,West,10-49 employees,,45.8,30,No,2025-04-16,7000.0
CUST-200844,PROS-102542,Education,East,1-9 employees,2940000.0,64.2,36,Yes,2025-10-26,15000.0
CUST-200845,PROS-100135,Construction,North,1-9 employees,343000.0,23.5,4,No,2026-01-17,5000.0
CUST-200846,PROS-101612,Technology,East,50-249 employees,2354000.0,26.7,26,Yes,2025-03-20,12000.0
CUST-200847,PROS-103255,Retail Trade,South,1-9 employees,164000.0,55.3,10,Yes,2025-03-16,6000.0
CUST-200848,PROS-105016,Manufacturing,Central,10-49 employees,1446000.0,46.8,27,No,2026-01-27,11000.0
CUST-200849,PROS-105904,Retail Trade,East,1-9 employees,2475000.0,58.8,11,Yes,2026-01-24,15000.0
CUST-200850,PROS-103162,Retail Trade,West,50-249 employees,481000.0,56.1,21,Yes,2026-01-22,15000.0
CUST-200851,PROS-101034,Manufacturing,Central,1-9 employees,509000.0,45.9,11,Yes,2025-12-09,5000.0
CUST-200852,PROS-101634,Healthcare,North,1-9 employees,111000.0,,36,Yes,2025-04-22,9000.0
CUST-200853,PROS-100108,Healthcare,West,10-49 employees,419000.0,17.2,5,Yes,2025-08-13,4000.0
CUST-200854,PROS-105489,Construction,West,50-249 employees,2225000.0,42.7,30,No,2026-02-04,19000.0
CUST-200855,PROS-100715,Hospitality,East,50-249 employees,1378000.0,,3,Yes,2025-10-09,15000.0
CUST-200856,PROS-103467,Professional Services,South,10-49 employees,3132000.0,,21,Yes,2025-07-30,6000.0
CUST-200857,PROS-101646,Construction,East,1-9 employees,810000.0,36.7,22,No,2025-09-01,31000.0
CUST-200858,PROS-103327,Professional Services,North,1-9 employees,390000.0,70.8,15,Yes,2025-04-01,17000.0
CUST-200859,PROS-103922,Healthcare,West,10-49 employees,343000.0,47.8,26,Yes,2025-05-21,12000.0
CUST-200860,PROS-104986,Education,Central,1-9 employees,535000.0,53.3,5,No,2025-10-16,10000.0
CUST-200861,PROS-101247,Healthcare,Central,1-9 employees,1869000.0,69.9,27,Yes,2026-01-21,9000.0
CUST-200862,PROS-100066,Education,South,10-49 employees,1046000.0,19.6,34,Yes,2025-01-20,8000.0
CUST-200863,PROS-100822,Retail Trade,Central,10-49 employees,1890000.0,44.0,10,No,2025-06-15,27000.0
CUST-200864,PROS-105403,Transportation & Logistics,North,1-9 employees,957000.0,35.8,5,Yes,2025-10-03,15000.0
CUST-200865,PROS-105247,Education,West,10-49 employees,1043000.0,47.4,8,Yes,2025-07-05,7000.0
CUST-200866,PROS-103588,Technology,East,50-249 employees,201000.0,,39,Yes,2025-12-01,29000.0
CUST-200867,PROS-103607,Technology,East,10-49 employees,2590000.0,32.6,11,Yes,2025-09-16,12000.0
CUST-200868,PROS-101059,Construction,East,10-49 employees,1534000.0,52.6,32,Yes,2025-05-21,7000.0
CUST-200869,PROS-105490,Healthcare,East,1-9 employees,1068000.0,41.3,1,No,2025-11-02,43000.0
CUST-200870,PROS-102291,Construction,South,250-999 employees,1967000.0,33.7,10,Yes,2025-05-14,6000.0
CUST-200871,PROS-100291,Professional Services,West,250-999 employees,753000.0,51.7,17,No,2025-06-15,8000.0
CUST-200872,PROS-101003,Wholesale Distribution,East,10-49 employees,,39.4,33,Yes,2025-04-19,13000.0
CUST-200873,PROS-104443,Healthcare,East,10-49 employees,685000.0,32.3,6,No,2026-02-04,16000.0
CUST-200874,PROS-100515,Retail Trade,South,10-49 employees,,,32,No,2025-06-12,8000.0
CUST-200875,PROS-103623,HEALTHCARE,West,50-249 employees,152000.0,41.7,8,No,2026-01-17,3000.0
CUST-200876,PROS-101473,Professional Services,South,10-49 employees,722000.0,53.7,23,Yes,2025-08-18,13000.0
CUST-200877,PROS-102124,Hospitality,West,250-999 employees,173000.0,32.2,38,Yes,2025-02-20,7000.0
CUST-200878,PROS-104326,Wholesale Distribution,Central,1-9 employees,405000.0,44.4,32,Yes,2025-11-01,10000.0
CUST-200879,PROS-101777,Retail Trade,Central,250-999 employees,1303000.0,42.8,10,No,2025-03-20,8000.0
CUST-200880,PROS-103401,Education,Central,50-249 employees,,45.3,36,Yes,2025-12-21,6000.0
CUST-200881,PROS-102866,Construction,North,1-9 employees,,75.4,15,No,2026-01-21,11000.0
CUST-200882,PROS-104001,Wholesale Distribution,South,50-249 employees,1210000.0,23.4,24,No,2025-08-08,9000.0
CUST-200883,PROS-105628,Healthcare,East,1-9 employees,85000.0,20.5,20,Yes,2025-06-09,8000.0
CUST-200884,PROS-104415,Healthcare,Central,1000+ employees,301000.0,28.2,30,Yes,2025-07-09,23000.0
CUST-200885,PROS-101296,Professional Services,South,50-249 employees,456000.0,36.4,31,Yes,2025-11-07,7000.0
CUST-200886,PROS-100190,Technology,Central,50-249 employees,550000.0,30.5,1,Yes,2025-05-30,11000.0
CUST-200887,PROS-101577,Hospitality,South,1-9 employees,372000.0,25.3,11,Yes,2025-01-21,13000.0
CUST-200888,PROS-103572,Technology,North,10-49 employees,476000.0,55.0,36,Yes,2025-08-27,4000.0
CUST-200889,PROS-100317,Hospitality,Central,50-249 employees,583000.0,54.0,5,Yes,2025-10-23,6000.0
CUST-200890,PROS-102986,Hospitality,West,1-9 employees,,18.6,22,Yes,2025-02-27,13000.0
CUST-200891,PROS-103584,HOSPITALITY,West,50-249 employees,1335000.0,65.8,1,Yes,2025-05-24,12000.0
CUST-200892,PROS-102002,Construction,South,1-9 employees,925000.0,54.1,1,Yes,2025-07-06,8000.0
CUST-200893,PROS-100651,Technology,Central,1000+ employees,155000.0,36.4,36,Yes,2025-09-03,13000.0
CUST-200894,PROS-100469,Education,North,250-999 employees,1252000.0,22.9,17,Yes,2025-07-23,15000.0
CUST-200895,PROS-102980,Hospitality,Central,10-49 employees,1736000.0,18.9,36,Yes,2025-10-29,18000.0
CUST-200896,PROS-104149,Construction,Central,50-249 employees,432000.0,69.6,19,No,2025-09-09,19000.0
CUST-200897,PROS-102606,Transportation & Logistics,South,1-9 employees,1901000.0,31.9,29,Yes,2025-10-13,27000.0
CUST-200898,PROS-101479,Healthcare,East,250-999 employees,1392000.0,55.9,15,Yes,2025-01-28,14000.0
CUST-200899,PROS-104923,Technology,North,10-49 employees,825000.0,65.7,25,Yes,2026-01-03,5000.0
CUST-200900,PROS-104189,Education,Central,1-9 employees,2425000.0,26.7,26,Yes,2025-06-21,11000.0
CUST-200901,PROS-101633,Wholesale Distribution,East,10-49 employees,206000.0,73.4,23,Yes,2025-06-19,6000.0
CUST-200902,PROS-103544,Manufacturing,West,10-49 employees,749000.0,57.6,31,Yes,2025-11-01,22000.0
CUST-200903,PROS-102155,Healthcare,East,1000+ employees,776000.0,40.8,33,No,2025-06-16,30000.0
CUST-200904,PROS-100569,Transportation & Logistics,North,250-999 employees,491000.0,53.4,39,No,2025-11-10,13000.0
CUST-200905,PROS-105512,Education,South,10-49 employees,161000.0,47.6,12,No,2025-11-26,26000.0
CUST-200906,PROS-100821,Technology,West,250-999 employees,1149000.0,,31,Yes,2025-08-06,25000.0
CUST-200907,PROS-102679,Construction,Central,50-249 employees,252000.0,47.2,3,Yes,2025-08-15,16000.0
CUST-200908,PROS-101120,Manufacturing,East,10-49 employees,,48.9,12,No,2025-12-15,18000.0
CUST-200909,PROS-103256,Retail Trade,East,10-49 employees,494000.0,54.8,32,No,2025-10-26,23000.0
CUST-200910,PROS-105241,Wholesale Distribution,East,1-9 employees,293000.0,69.2,8,Yes,2025-10-29,5000.0
CUST-200911,PROS-104413,Hospitality,North,10-49 employees,158000.0,40.8,16,Yes,2025-10-07,15000.0
CUST-200912,PROS-104852,Retail Trade,Central,10-49 employees,553000.0,36.7,26,No,2025-11-15,18000.0
CUST-200913,PROS-104176,Construction,West,1-9 employees,210000.0,62.8,26,Yes,2025-11-04,5000.0
CUST-200914,PROS-101497,Hospitality,South,10-49 employees,2343000.0,40.9,18,Yes,2025-11-14,42000.0
CUST-200915,PROS-101331,Hospitality,East,250-999 employees,117000.0,37.9,24,Yes,2025-06-12,25000.0
CUST-200916,PROS-105923,Education,North,50-249 employees,149000.0,53.5,33,Yes,2025-10-19,25000.0
