customer_id,txn_date,spend_category,amount
CUST-200675,2026-05-20,Fuel & Fleet,215.51
CUST-200675,2026-03-28,Meetings & Events,574.52
CUST-200675,2026-03-23,Raw Materials,769.42
CUST-200675,2026-06-02,Fuel & Fleet,215.62
CUST-200675,2026-04-10,Fuel & Fleet,673.7
CUST-200675,2026-06-17,Travel,238.37
CUST-200675,2026-05-09,Meetings & Events,164.45
CUST-200675,2026-06-06,Travel,443.52
CUST-200675,2026-05-01,Professional Fees,357.34
CUST-200675,2026-06-25,Professional Fees,329.54
CUST-200675,2026-03-10,Office Supplies,177.29
CUST-200675,2026-06-20,Office Supplies,241.87
CUST-200675,2026-08-03,Raw Materials,999.92
CUST-200675,2026-05-09,Office Supplies,254.15
CUST-200676,2026-08-26,Utilities,299.32
CUST-200676,2026-08-12,Office Supplies,246.89
CUST-200676,2026-08-05,Professional Fees,207.19
CUST-200676,2026-05-12,Software & SaaS,486.96
CUST-200676,2026-05-13,Software & SaaS,439.47
CUST-200676,2026-06-29,Software & SaaS,460.38
CUST-200676,2026-05-27,Office Supplies,318.02
CUST-200676,2026-04-14,Travel,331.6
CUST-200676,2026-03-09,Utilities,281.54
CUST-200676,2026-04-19,Fuel & Fleet,193.75
CUST-200676,2026-08-04,Meetings & Events,679.38
CUST-200676,2026-03-19,Office Supplies,228.51
CUST-200676,2026-07-07,Utilities,164.21
CUST-200676,2026-07-19,Travel,491.95
CUST-200676,2026-04-02,Office Supplies,247.14
CUST-200676,2026-08-27,Meetings & Events,159.83
CUST-200676,2026-07-05,Travel,423.99
CUST-200676,2026-07-06,Office Supplies,173.79
CUST-200676,2026-08-09,Software & SaaS,177.19
CUST-200677,2026-03-25,Professional Fees,370.15
CUST-200677,2026-03-30,Office Supplies,136.97
CUST-200677,2026-06-05,Office Supplies,190.33
CUST-200677,2026-03-08,Raw Materials,182.7
CUST-200677,2026-07-18,Utilities,67.02
CUST-200677,2026-05-31,Fuel & Fleet,116.87
CUST-200677,2026-05-13,Office Supplies,527.81
CUST-200677,2026-04-05,Fuel & Fleet,172.46
CUST-200677,2026-03-20,Software & SaaS,537.39
CUST-200677,2026-04-09,Fuel & Fleet,1245.08
CUST-200677,2026-05-01,Fuel & Fleet,354.12
CUST-200677,2026-05-05,Raw Materials,717.13
CUST-200677,2026-03-08,Travel,666.69
CUST-200677,2026-03-30,Meetings & Events,356.86
CUST-200677,2026-04-21,Professional Fees,692.8
CUST-200677,2026-04-15,Utilities,740.77
CUST-200677,2026-05-18,Professional Fees,273.71
CUST-200677,2026-07-16,Software & SaaS,615.29
CUST-200678,2026-08-11,Meetings & Events,104.2
CUST-200678,2026-05-24,Office Supplies,170.11
CUST-200678,2026-08-25,Fuel & Fleet,169.53
CUST-200678,2026-07-15,Travel,567.1
CUST-200678,2026-06-25,Fuel & Fleet,409.25
CUST-200678,2026-06-07,Raw Materials,104.2
CUST-200678,2026-03-10,Meetings & Events,388.18
CUST-200678,2026-08-26,Raw Materials,148.26
CUST-200678,2026-06-02,Raw Materials,107.81
CUST-200678,2026-03-12,Meetings & Events,679.99
CUST-200678,2026-08-15,Utilities,277.26
CUST-200678,2026-04-17,Fuel & Fleet,365.12
CUST-200678,2026-05-27,Meetings & Events,812.57
CUST-200678,2026-07-19,Professional Fees,87.3
CUST-200679,2026-08-09,Utilities,569.39
CUST-200679,2026-06-08,Professional Fees,191.53
CUST-200679,2026-08-14,Meetings & Events,580.89
CUST-200679,2026-04-08,Office Supplies,224.65
CUST-200679,2026-07-25,Raw Materials,338.69
CUST-200679,2026-03-28,Meetings & Events,288.65
CUST-200679,2026-07-27,Office Supplies,334.24
CUST-200679,2026-03-12,Fuel & Fleet,287.44
CUST-200679,2026-07-04,Travel,361.79
CUST-200679,2026-03-03,Travel,225.69
CUST-200679,2026-03-14,Professional Fees,62.46
CUST-200679,2026-08-14,Office Supplies,253.98
CUST-200679,2026-05-27,Office Supplies,84.9
CUST-200679,2026-06-18,Raw Materials,326.62
CUST-200680,2026-06-29,Professional Fees,297.17
CUST-200680,2026-07-10,Raw Materials,64.45
CUST-200680,2026-06-02,Professional Fees,389.87
CUST-200680,2026-04-10,Utilities,774.72
CUST-200680,2026-06-09,Fuel & Fleet,428.69
CUST-200680,2026-04-01,Raw Materials,1416.01
CUST-200680,2026-05-17,Raw Materials,82.09
CUST-200680,2026-06-23,Raw Materials,521.35
CUST-200680,2026-07-29,Utilities,389.49
CUST-200680,2026-08-02,Office Supplies,596.59
CUST-200680,2026-04-26,Fuel & Fleet,229.06
CUST-200680,2026-04-24,Travel,443.38
CUST-200680,2026-03-01,Travel,422.82
CUST-200680,2026-04-13,Travel,496.9
CUST-200681,2026-05-04,Software & SaaS,501.93
CUST-200681,2026-06-11,Utilities,755.3
CUST-200681,2026-05-20,Travel,823.82
CUST-200681,2026-03-20,Professional Fees,306.43
CUST-200681,2026-06-21,Office Supplies,309.86
CUST-200681,2026-07-27,Meetings & Events,198.65
CUST-200681,2026-07-28,Office Supplies,427.76
CUST-200681,2026-03-19,Professional Fees,175.03
CUST-200681,2026-07-24,Meetings & Events,1085.38
CUST-200681,2026-07-17,Travel,341.45
CUST-200681,2026-05-15,Professional Fees,494.17
CUST-200681,2026-07-10,Travel,460.43
CUST-200681,2026-05-02,Professional Fees,499.05
CUST-200681,2026-05-16,Meetings & Events,150.65
CUST-200681,2026-03-17,Fuel & Fleet,433.9
CUST-200682,2026-07-09,Office Supplies,807.13
CUST-200682,2026-04-06,Raw Materials,421.88
CUST-200682,2026-05-02,Utilities,20.23
CUST-200682,2026-05-30,Meetings & Events,242.68
CUST-200682,2026-08-27,Meetings & Events,288.77
CUST-200682,2026-03-24,Fuel & Fleet,282.42
CUST-200682,2026-05-21,Software & SaaS,1072.79
CUST-200682,2026-03-02,Meetings & Events,359.59
CUST-200682,2026-08-15,Office Supplies,387.88
CUST-200682,2026-04-20,Fuel & Fleet,95.59
CUST-200682,2026-07-18,Software & SaaS,216.55
CUST-200682,2026-06-29,Utilities,100.83
CUST-200682,2026-05-16,Raw Materials,88.65
CUST-200682,2026-06-30,Software & SaaS,541.75
CUST-200682,2026-08-24,Raw Materials,193.52
CUST-200682,2026-03-13,Office Supplies,57.15
CUST-200682,2026-03-31,Raw Materials,165.67
CUST-200682,2026-08-22,Software & SaaS,687.75
CUST-200682,2026-03-30,Utilities,128.41
CUST-200682,2026-06-16,Office Supplies,70.63
CUST-200682,2026-07-03,Utilities,235.44
CUST-200683,2026-04-25,Fuel & Fleet,313.42
CUST-200683,2026-03-05,Professional Fees,611.62
CUST-200683,2026-08-07,Professional Fees,359.98
CUST-200683,2026-06-22,Meetings & Events,218.69
CUST-200683,2026-07-15,Meetings & Events,383.25
CUST-200683,2026-06-21,Software & SaaS,739.52
CUST-200683,2026-04-06,Travel,383.36
CUST-200683,2026-03-24,Software & SaaS,1287.59
CUST-200683,2026-03-09,Raw Materials,326.69
CUST-200683,2026-07-05,Meetings & Events,383.11
CUST-200683,2026-03-30,Meetings & Events,117.55
CUST-200683,2026-03-30,Fuel & Fleet,272.42
CUST-200683,2026-07-02,Office Supplies,132.72
CUST-200683,2026-06-05,Office Supplies,264.19
CUST-200683,2026-08-25,Travel,215.54
CUST-200683,2026-03-02,Fuel & Fleet,659.49
CUST-200683,2026-06-26,Meetings & Events,60.79
CUST-200684,2026-06-01,Fuel & Fleet,248.68
CUST-200684,2026-08-14,Professional Fees,305.61
CUST-200684,2026-03-02,Professional Fees,220.47
CUST-200684,2026-05-01,Software & SaaS,353.13
CUST-200684,2026-04-20,Software & SaaS,115.02
CUST-200684,2026-08-27,Travel,362.86
CUST-200684,2026-05-14,Office Supplies,310.06
CUST-200684,2026-07-09,Meetings & Events,448.92
CUST-200684,2026-08-10,Office Supplies,643.13
CUST-200684,2026-05-15,Travel,1151.91
CUST-200684,2026-08-02,Raw Materials,392.35
CUST-200684,2026-08-20,Professional Fees,723.43
CUST-200684,2026-05-24,Meetings & Events,110.33
CUST-200684,2026-03-28,Professional Fees,503.65
CUST-200684,2026-06-09,Software & SaaS,641.88
CUST-200684,2026-06-16,Meetings & Events,384.7
CUST-200684,2026-04-14,Travel,96.05
CUST-200684,2026-05-05,Professional Fees,79.55
CUST-200684,2026-05-16,Travel,1057.76
CUST-200684,2026-07-17,Utilities,257.41
CUST-200684,2026-05-19,Utilities,224.51
CUST-200685,2026-08-21,Raw Materials,178.25
CUST-200685,2026-07-25,Professional Fees,161.36
CUST-200685,2026-06-06,Fuel & Fleet,504.31
CUST-200685,2026-06-10,Raw Materials,285.8
CUST-200685,2026-07-24,Utilities,101.81
CUST-200685,2026-08-08,Travel,16.53
CUST-200685,2026-05-19,Utilities,306.21
CUST-200685,2026-07-16,Software & SaaS,307.55
CUST-200685,2026-07-28,Utilities,306.72
CUST-200685,2026-05-06,Travel,264.2
CUST-200685,2026-08-09,Meetings & Events,52.58
CUST-200685,2026-06-16,Professional Fees,152.1
CUST-200685,2026-08-12,Professional Fees,79.95
CUST-200685,2026-07-01,Software & SaaS,513.95
CUST-200685,2026-06-11,Office Supplies,225.2
CUST-200685,2026-04-11,Professional Fees,130.48
CUST-200685,2026-05-24,Travel,235.89
CUST-200685,2026-05-21,Meetings & Events,373.93
CUST-200685,2026-05-20,Professional Fees,422.56
CUST-200686,2026-05-20,Raw Materials,71.63
CUST-200686,2026-04-20,Office Supplies,426.67
CUST-200686,2026-07-31,Travel,208.23
CUST-200686,2026-08-03,Raw Materials,849.82
CUST-200686,2026-08-06,Office Supplies,255.07
CUST-200686,2026-04-19,Professional Fees,335.32
CUST-200686,2026-05-12,Travel,124.25
CUST-200686,2026-06-21,Software & SaaS,1374.16
CUST-200686,2026-05-17,Travel,893.74
CUST-200686,2026-07-15,Office Supplies,960.39
CUST-200686,2026-04-28,Software & SaaS,185.08
CUST-200686,2026-05-21,Software & SaaS,379.37
CUST-200686,2026-04-26,Meetings & Events,1093.44
CUST-200686,2026-06-22,Professional Fees,718.75
CUST-200686,2026-05-19,Fuel & Fleet,242.87
CUST-200686,2026-03-19,Office Supplies,227.02
CUST-200687,2026-06-14,Meetings & Events,602.38
CUST-200687,2026-07-02,Fuel & Fleet,317.86
CUST-200687,2026-04-25,Meetings & Events,307.53
CUST-200687,2026-03-24,Office Supplies,532.63
CUST-200687,2026-08-03,Fuel & Fleet,140.79
CUST-200687,2026-03-25,Professional Fees,709.15
CUST-200687,2026-08-23,Fuel & Fleet,377.56
CUST-200687,2026-08-07,Meetings & Events,764.4
CUST-200687,2026-03-11,Professional Fees,94.98
CUST-200687,2026-06-22,Travel,421.51
CUST-200687,2026-07-22,Travel,177.34
CUST-200688,2026-05-30,Travel,270.69
CUST-200688,2026-06-17,Fuel & Fleet,124.19
CUST-200688,2026-03-19,Office Supplies,139.97
CUST-200688,2026-04-27,Software & SaaS,501.7
CUST-200688,2026-07-24,Professional Fees,607.33
CUST-200688,2026-07-16,Utilities,35.46
CUST-200688,2026-04-15,Meetings & Events,672.81
CUST-200688,2026-04-03,Fuel & Fleet,208.29
CUST-200688,2026-08-16,Raw Materials,269.76
CUST-200688,2026-05-19,Software & SaaS,210.18
CUST-200688,2026-08-19,Raw Materials,1274.32
CUST-200688,2026-07-16,Professional Fees,189.72
CUST-200688,2026-03-09,Software & SaaS,872.09
CUST-200688,2026-03-03,Travel,950.95
CUST-200688,2026-06-20,Travel,1059.82
CUST-200688,2026-05-16,Software & SaaS,300.0
CUST-200688,2026-07-01,Office Supplies,181.24
CUST-200688,2026-03-17,Utilities,44.24
CUST-200688,2026-08-24,Utilities,980.33
CUST-200688,2026-06-25,Office Supplies,239.34
CUST-200688,2026-06-27,Travel,390.55
CUST-200688,2026-06-22,Meetings & Events,622.93
CUST-200688,2026-07-17,Travel,390.92
CUST-200688,2026-05-22,Travel,159.18
CUST-200688,2026-04-10,Office Supplies,674.94
CUST-200688,2026-04-26,Travel,1370.78
CUST-200688,2026-08-05,Utilities,123.16
CUST-200688,2026-08-23,Office Supplies,319.96
CUST-200689,2026-07-15,Utilities,162.01
CUST-200689,2026-05-26,Utilities,719.97
CUST-200689,2026-05-08,Meetings & Events,438.33
CUST-200689,2026-06-21,Office Supplies,1020.75
CUST-200689,2026-07-31,Fuel & Fleet,403.72
CUST-200689,2026-05-31,Office Supplies,73.8
CUST-200689,2026-06-02,Professional Fees,541.64
CUST-200689,2026-06-02,Office Supplies,93.04
CUST-200689,2026-06-21,Fuel & Fleet,24.1
CUST-200689,2026-07-15,Raw Materials,848.35
CUST-200689,2026-06-29,Office Supplies,545.29
CUST-200689,2026-03-21,Software & SaaS,420.96
CUST-200689,2026-07-08,Fuel & Fleet,812.05
CUST-200689,2026-08-03,Travel,299.36
CUST-200689,2026-04-08,Fuel & Fleet,864.07
CUST-200689,2026-04-18,Professional Fees,222.14
CUST-200689,2026-06-04,Raw Materials,757.16
CUST-200689,2026-03-20,Fuel & Fleet,216.95
CUST-200689,2026-05-17,Utilities,740.87
CUST-200689,2026-07-27,Utilities,409.24
CUST-200690,2026-08-09,Raw Materials,169.3
CUST-200690,2026-07-20,Meetings & Events,466.88
CUST-200690,2026-05-16,Fuel & Fleet,541.89
CUST-200690,2026-03-02,Fuel & Fleet,268.22
CUST-200690,2026-08-26,Professional Fees,329.59
CUST-200690,2026-08-03,Raw Materials,1014.59
CUST-200690,2026-07-15,Fuel & Fleet,629.39
CUST-200690,2026-06-09,Office Supplies,516.64
CUST-200690,2026-07-03,Raw Materials,137.59
CUST-200690,2026-03-11,Software & SaaS,838.6
CUST-200690,2026-05-14,Software & SaaS,65.83
CUST-200690,2026-08-03,Fuel & Fleet,402.24
CUST-200690,2026-07-13,Meetings & Events,292.56
CUST-200690,2026-06-22,Raw Materials,518.25
CUST-200690,2026-08-14,Professional Fees,215.45
CUST-200690,2026-08-06,Fuel & Fleet,306.46
CUST-200690,2026-03-07,Utilities,370.03
CUST-200690,2026-08-25,Utilities,261.01
CUST-200690,2026-07-09,Professional Fees,674.21
CUST-200690,2026-04-09,Raw Materials,293.09
CUST-200691,2026-03-14,Professional Fees,256.33
CUST-200691,2026-08-11,Office Supplies,289.53
CUST-200691,2026-08-23,Office Supplies,646.72
CUST-200691,2026-08-21,Utilities,952.56
CUST-200691,2026-07-22,Utilities,532.04
CUST-200691,2026-08-05,Office Supplies,244.76
CUST-200691,2026-08-22,Fuel & Fleet,292.1
CUST-200691,2026-04-28,Office Supplies,282.07
CUST-200691,2026-05-23,Office Supplies,38.06
CUST-200691,2026-04-27,Meetings & Events,653.45
CUST-200691,2026-07-18,Utilities,510.4
CUST-200691,2026-04-21,Office Supplies,93.44
CUST-200691,2026-06-23,Travel,477.44
CUST-200691,2026-05-06,Travel,326.95
CUST-200691,2026-08-06,Office Supplies,521.0
CUST-200691,2026-03-26,Fuel & Fleet,237.2
CUST-200691,2026-06-14,Utilities,201.56
CUST-200691,2026-03-15,Office Supplies,244.06
CUST-200691,2026-03-09,Meetings & Events,349.78
CUST-200691,2026-04-04,Meetings & Events,1103.18
CUST-200691,2026-05-23,Software & SaaS,100.23
CUST-200691,2026-03-22,Utilities,248.43
CUST-200691,2026-03-17,Travel,170.9
CUST-200691,2026-05-18,Fuel & Fleet,223.03
CUST-200692,2026-05-27,Software & SaaS,309.7
CUST-200692,2026-04-09,Office Supplies,657.59
CUST-200692,2026-05-15,Meetings & Events,345.6
CUST-200692,2026-07-07,Software & SaaS,394.07
CUST-200692,2026-07-24,Raw Materials,68.81
CUST-200692,2026-08-14,Utilities,397.35
CUST-200692,2026-07-18,Raw Materials,290.94
CUST-200692,2026-06-01,Raw Materials,359.7
CUST-200692,2026-06-19,Raw Materials,1108.74
CUST-200692,2026-06-02,Utilities,628.82
CUST-200692,2026-05-03,Office Supplies,50.46
CUST-200692,2026-04-29,Meetings & Events,128.99
CUST-200692,2026-05-23,Fuel & Fleet,456.03
CUST-200693,2026-03-21,Professional Fees,711.84
CUST-200693,2026-05-27,Fuel & Fleet,272.31
CUST-200693,2026-03-15,Travel,456.0
CUST-200693,2026-07-30,Meetings & Events,197.34
CUST-200693,2026-07-23,Meetings & Events,141.51
CUST-200693,2026-08-17,Raw Materials,395.8
CUST-200693,2026-08-13,Software & SaaS,185.31
CUST-200693,2026-04-01,Utilities,498.35
CUST-200693,2026-03-17,Utilities,573.68
CUST-200693,2026-07-18,Utilities,971.8
CUST-200693,2026-03-01,Software & SaaS,609.44
CUST-200693,2026-07-27,Utilities,368.21
CUST-200693,2026-03-09,Raw Materials,591.21
CUST-200693,2026-06-06,Meetings & Events,305.97
CUST-200693,2026-08-09,Utilities,140.93
CUST-200693,2026-04-09,Raw Materials,528.88
CUST-200693,2026-03-25,Fuel & Fleet,499.37
CUST-200694,2026-05-31,Office Supplies,213.14
CUST-200694,2026-08-09,Travel,118.54
CUST-200694,2026-04-12,Office Supplies,722.57
CUST-200694,2026-05-31,Utilities,16.29
CUST-200694,2026-08-05,Travel,181.52
CUST-200694,2026-06-30,Fuel & Fleet,608.0
CUST-200694,2026-06-23,Software & SaaS,106.13
CUST-200694,2026-04-22,Raw Materials,312.74
CUST-200694,2026-05-13,Fuel & Fleet,89.11
CUST-200694,2026-06-26,Software & SaaS,905.42
CUST-200694,2026-07-11,Software & SaaS,409.22
CUST-200694,2026-08-07,Raw Materials,209.34
CUST-200694,2026-03-01,Travel,297.23
CUST-200694,2026-07-20,Raw Materials,221.21
CUST-200694,2026-07-10,Professional Fees,913.08
CUST-200694,2026-08-27,Office Supplies,959.19
CUST-200694,2026-05-17,Office Supplies,340.38
CUST-200694,2026-03-14,Software & SaaS,414.6
CUST-200694,2026-06-13,Office Supplies,385.47
CUST-200695,2026-03-01,Fuel & Fleet,419.65
CUST-200695,2026-03-09,Travel,207.0
CUST-200695,2026-05-12,Utilities,399.33
CUST-200695,2026-08-07,Utilities,293.9
CUST-200695,2026-07-11,Utilities,571.84
CUST-200695,2026-03-08,Fuel & Fleet,237.26
CUST-200695,2026-08-13,Software & SaaS,197.37
CUST-200695,2026-05-27,Utilities,661.01
CUST-200695,2026-06-16,Software & SaaS,133.43
CUST-200695,2026-05-21,Utilities,66.24
CUST-200695,2026-08-13,Utilities,377.29
CUST-200695,2026-05-06,Travel,278.61
CUST-200695,2026-04-21,Software & SaaS,10.87
CUST-200695,2026-05-09,Travel,115.09
CUST-200695,2026-05-03,Raw Materials,566.89
CUST-200695,2026-05-10,Software & SaaS,734.66
CUST-200696,2026-05-12,Office Supplies,461.82
CUST-200696,2026-07-17,Professional Fees,261.3
CUST-200696,2026-06-18,Professional Fees,855.16
CUST-200696,2026-08-02,Travel,872.06
CUST-200696,2026-08-01,Utilities,287.41
CUST-200696,2026-05-02,Software & SaaS,314.57
CUST-200696,2026-07-02,Office Supplies,295.15
CUST-200696,2026-06-10,Office Supplies,216.91
CUST-200696,2026-06-07,Raw Materials,634.2
CUST-200696,2026-04-01,Fuel & Fleet,97.69
CUST-200696,2026-03-01,Utilities,57.23
CUST-200696,2026-04-09,Travel,119.8
CUST-200696,2026-08-18,Raw Materials,246.2
CUST-200696,2026-07-14,Professional Fees,318.26
CUST-200696,2026-05-04,Travel,1435.58
CUST-200696,2026-06-02,Meetings & Events,441.48
CUST-200696,2026-08-24,Fuel & Fleet,739.12
CUST-200696,2026-07-14,Travel,363.88
CUST-200696,2026-04-20,Software & SaaS,1410.74
CUST-200697,2026-06-06,Raw Materials,420.22
CUST-200697,2026-03-16,Meetings & Events,867.14
CUST-200697,2026-03-26,Software & SaaS,141.55
CUST-200697,2026-07-23,Raw Materials,465.5
CUST-200697,2026-05-26,Professional Fees,424.42
CUST-200697,2026-05-17,Travel,189.1
CUST-200697,2026-06-19,Fuel & Fleet,276.58
CUST-200697,2026-03-22,Meetings & Events,1099.46
CUST-200697,2026-03-21,Utilities,319.41
CUST-200697,2026-08-07,Software & SaaS,187.62
CUST-200697,2026-08-24,Office Supplies,239.5
CUST-200697,2026-06-23,Meetings & Events,486.65
CUST-200697,2026-07-07,Travel,209.88
CUST-200697,2026-04-20,Office Supplies,277.9
CUST-200697,2026-07-13,Software & SaaS,202.74
CUST-200697,2026-03-28,Utilities,505.35
CUST-200697,2026-05-20,Travel,125.13
CUST-200697,2026-04-26,Meetings & Events,107.47
CUST-200697,2026-06-04,Meetings & Events,254.64
CUST-200697,2026-05-17,Professional Fees,277.03
CUST-200698,2026-05-12,Travel,153.47
CUST-200698,2026-03-08,Office Supplies,412.3
CUST-200698,2026-06-26,Meetings & Events,50.5
CUST-200698,2026-08-02,Professional Fees,905.44
CUST-200698,2026-04-15,Professional Fees,121.34
CUST-200698,2026-08-01,Office Supplies,1171.25
CUST-200698,2026-04-21,Software & SaaS,628.56
CUST-200698,2026-03-28,Fuel & Fleet,195.81
CUST-200698,2026-07-26,Software & SaaS,302.32
CUST-200698,2026-04-08,Raw Materials,172.63
CUST-200698,2026-06-29,Raw Materials,237.67
CUST-200698,2026-03-02,Office Supplies,277.37
CUST-200698,2026-08-20,Utilities,522.58
CUST-200698,2026-05-17,Meetings & Events,229.49
CUST-200698,2026-06-08,Raw Materials,538.25
CUST-200698,2026-07-04,Office Supplies,133.81
CUST-200698,2026-08-10,Office Supplies,147.25
CUST-200699,2026-04-27,Travel,368.79
CUST-200699,2026-04-07,Utilities,275.55
CUST-200699,2026-04-17,Fuel & Fleet,63.41
CUST-200699,2026-04-06,Office Supplies,157.21
CUST-200699,2026-03-20,Travel,299.0
CUST-200699,2026-03-04,Fuel & Fleet,20.43
CUST-200699,2026-07-28,Raw Materials,458.8
CUST-200699,2026-05-28,Fuel & Fleet,434.27
CUST-200699,2026-06-24,Software & SaaS,190.78
CUST-200699,2026-05-20,Raw Materials,334.92
CUST-200699,2026-04-14,Meetings & Events,286.93
CUST-200699,2026-05-08,Software & SaaS,258.98
CUST-200699,2026-06-22,Raw Materials,166.41
CUST-200699,2026-06-20,Office Supplies,83.05
CUST-200699,2026-03-09,Travel,161.02
CUST-200700,2026-07-23,Professional Fees,388.9
CUST-200700,2026-07-22,Software & SaaS,142.14
CUST-200700,2026-05-23,Office Supplies,654.66
CUST-200700,2026-06-04,Utilities,425.51
CUST-200700,2026-03-07,Utilities,671.36
CUST-200700,2026-07-17,Travel,72.91
CUST-200700,2026-08-20,Meetings & Events,412.03
CUST-200700,2026-04-02,Utilities,105.05
CUST-200700,2026-08-24,Raw Materials,132.25
CUST-200700,2026-04-02,Meetings & Events,203.3
CUST-200700,2026-05-21,Raw Materials,798.49
CUST-200700,2026-05-25,Utilities,162.15
CUST-200700,2026-06-14,Utilities,221.26
CUST-200700,2026-07-04,Raw Materials,710.56
CUST-200700,2026-06-20,Travel,256.12
CUST-200700,2026-05-19,Raw Materials,474.72
CUST-200700,2026-08-10,Raw Materials,133.17
CUST-200700,2026-08-09,Office Supplies,813.58
CUST-200700,2026-05-22,Professional Fees,584.79
CUST-200700,2026-07-30,Fuel & Fleet,186.64
CUST-200700,2026-07-19,Fuel & Fleet,1328.12
CUST-200701,2026-03-02,Professional Fees,468.68
CUST-200701,2026-08-17,Professional Fees,111.61
CUST-200701,2026-04-26,Office Supplies,1190.54
CUST-200701,2026-07-21,Travel,246.44
CUST-200701,2026-06-20,Fuel & Fleet,135.76
CUST-200701,2026-08-18,Software & SaaS,143.68
CUST-200701,2026-06-29,Travel,223.56
CUST-200701,2026-07-16,Utilities,393.35
CUST-200701,2026-03-10,Professional Fees,291.57
